student_id,course_id,similarity_score,Branch,Percentage_10th,Percentage_12th,Skills_x,Career_Goal,StudentId,skills_processed_x,career_goal_processed,Title,Category,Course Type,Skills_y,skills_processed_y,category_processed
19,machine_learning_introduction_for_everyone,0.1975396929788487,CSIT,85,85,,DevOps Engineer,19,,devops engineer,Machine Learning Introduction for Everyone,Data Science,Course,"Deep Learning,Artificial Intelligence (AI),Machine Learning,Reinforcement Learning,Machine Learning Model Lifecycle,",deep learningartificial intelligence aimachine learningreinforcement learningmachine learning model lifecycle,data science
5,distributed_computing_with_spark_sql,0.2977942620343538,CS,85,95,"Python, Java, C++, Data Structures, Algorithms, Git",Software Engineer,5,python java c data structures algorithms git,software engineer,Distributed Computing with Spark SQL,Data Science,Course,"Data Science,Apache Spark,Delta Lake,SQL,",data scienceapache sparkdelta lakesql,data science
2,data_science_specialization,0.6983152353295858,CSIT,85,95,"Python, R, Data Analysis, Machine Learning, SQL, Data Visualization",Data Scientist,2,python r data analysis machine learning sql data visualization,data scientist,Data Science Specialization,Data Science,Specialization,"Github, Machine Learning, R Programming, Regression Analysis, Data Science, Rstudio, Data Analysis, Debugging, Data Manipulation, Regular Expression (REGEX), Data Cleansing, Cluster Analysis, ",github machine learning r programming regression analysis data science rstudio data analysis debugging data manipulation regular expression regex data cleansing cluster analysis,data science
82,c_basic_structures_vectors_pointers_strings_and_fi,0.1965850570810741,ECE,75,75,,IoT Developer,82,,iot developer,"C++ Basic Structures: Vectors, Pointers, Strings, and Files",Computer Science,Course,"vectors,Files,Strings,C++,Computer Science,",vectorsfilesstringsccomputer science,computer science
21,getting_started_with_google_workspace_specializati,0.19969303757960002,ECE,85,95,,Signal Processing Engineer,21,,signal processing engineer,Getting started with Google Workspace Specialization,Information Technology,Specialization,"Communication, Spreadsheet Software, Collaboration, ",communication spreadsheet software collaboration,information technology
3,ethical_issues_in_data_science,0.586424332433421,CSIT,85,85,"Python, R, Data Analysis, Machine Learning, SQL, Data Visualization",Data Scientist,3,python r data analysis machine learning sql data visualization,data scientist,Ethical Issues in Data Science,Data Science,Course,"Data Science,Ethics,Algorithms,Privacy,Philosophy,",data scienceethicsalgorithmsprivacyphilosophy,data science
85,machine_learning_modeling_pipelines_in_production,0.198448615506743,ECE,85,85,,IoT Developer,85,,iot developer,Machine Learning Modeling Pipelines in Production,Data Science,Course,"Explainable AI,Fairness Indicators,automl,Model Performance Analysis,Precomputing Predictions,",explainable aifairness indicatorsautomlmodel performance analysisprecomputing predictions,data science
35,machine_learning_foundations_a_case_study_approach,0.3163907610562857,CSME,85,75,"AI, Manufacturing Systems, Robotics, Data Analytics, Machine Learning",AI in Manufacturing,35,ai manufacturing systems robotics data analytics machine learning,ai in manufacturing,Machine Learning Foundations: A Case Study Approach,Data Science,Course,"Python Programming,Machine Learning Concepts,Machine Learning,Deep Learning,",python programmingmachine learning conceptsmachine learningdeep learning,data science
75,working_with_data,0.32759022595658543,CSIT,85,85,"HTML, CSS, JavaScript, React, Node.js, Angular, APIs, Databases",Web Developer,75,html css javascript react nodejs angular apis databases,web developer,Working with Data,Computer Science,Course,"React (Javascript Library),Data Management,Application development,REST APIs,",react javascript librarydata managementapplication developmentrest apis,computer science
53,1sql_for_data_science,0.34155307864983814,IT,85,85,"Python, Java, C++, Data Structures, Algorithms, Git",Software Engineer,53,python java c data structures algorithms git,software engineer,SQL for Data Science,Data Science,Course,"Data Science,Data Analysis,Sqlite,SQL,",data sciencedata analysissqlitesql,data science
34,ibm_cybersecurity_analyst_professional_certificate,0.35502907728088506,CS,85,95,,Cybersecurity Analyst,34,,cybersecurity analyst,IBM Cybersecurity Analyst Professional Certificate,Information Technology,Professional Certificate,"information security analyst,IT security analyst,security analyst,Junior cybersecurity analyst,",information security analystit security analystsecurity analystjunior cybersecurity analyst,information technology
38,big_data_specialization,0.4230718956354662,IT,75,75,"SQL, Excel, Data Visualization, Python, R, Tableau, Power BI",Data Analyst,38,sql excel data visualization python r tableau power bi,data analyst,Big Data Specialization,Data Science,Specialization,"Big Data, Neo4j, Mongodb, Apache Spark, Apache Hadoop, Mapreduce, Cloudera, Data Model, Data Modeling, Data Management, Splunk, Machine Learning Concepts, ",big data neoj mongodb apache spark apache hadoop mapreduce cloudera data model data modeling data management splunk machine learning concepts,data science
7,data_pipelines_with_tensorflow_data_services,0.19941981622555716,ECE,85,95,,IoT Developer,7,,iot developer,Data Pipelines with TensorFlow Data Services,Computer Science,Course,"Artificial Neural Network,Tensorflow,Extraction, Transformation And Loading (ETL),Data Pipelines,TensorFlow Datasets,",artificial neural networktensorflowextraction transformation and loading etldata pipelinestensorflow datasets,computer science
15,operational_risk_management_frameworks__strategies,0.19858188220541473,ECE,75,75,,Embedded Systems Engineer,15,,embedded systems engineer,Operational Risk Management: Frameworks & Strategies,Business,Course,"Understand Operational Risk Key Risk Indicators (KRIs),Understand Operational Risk Scenario Analysis,Calculate Operational Risk Capital,",understand operational risk key risk indicators krisunderstand operational risk scenario analysiscalculate operational risk capital,business
49,introduction_to_programming_with_python_and_java_s,0.42284421734749345,CSIT,75,75,"Python, Java, C++, Data Structures, Algorithms, Git",Software Engineer,49,python java c data structures algorithms git,software engineer,Introduction to Programming with Python and Java Specialization,Computer Science,Specialization,"Programming Principles, Python Programming, Java Programming, Data Structure, Computer Programming, Python Tools, Python Syntax And Semantics, Data Science, Python Libraries, Data Analysis, Data Visualization (DataViz), Java Tools, ",programming principles python programming java programming data structure computer programming python tools python syntax and semantics data science python libraries data analysis data visualization dataviz java tools,computer science
15,algorithmic_thinking_part_1,0.19981894045026413,ECE,75,75,,Embedded Systems Engineer,15,,embedded systems engineer,Algorithmic Thinking (Part 1),Computer Science,Course,"Graph Theory,Algorithms,Python Programming,Graph Algorithms,",graph theoryalgorithmspython programminggraph algorithms,computer science
72,1data_science_capstone,0.2943000473207419,ECE,75,95,,Signal Processing Engineer,72,,signal processing engineer,Data Science Capstone,Data Science,Course,"Data Science,Machine Learning,R Programming,Natural Language Processing,",data sciencemachine learningr programmingnatural language processing,data science
54,applied_data_science_with_python_specialization,0.7226455422204023,CS,85,95,"Python, R, Data Analysis, Machine Learning, SQL, Data Visualization",Data Scientist,54,python r data analysis machine learning sql data visualization,data scientist,Applied Data Science with Python Specialization,Data Science,Specialization,"Text Mining, Python Programming, Pandas, Matplotlib, Numpy, Data Cleansing, Data Virtualization, Data Visualization (DataViz), Machine Learning (ML) Algorithms, Machine Learning, Scikit-Learn, Natural Language Toolkit (NLTK), ",text mining python programming pandas matplotlib numpy data cleansing data virtualization data visualization dataviz machine learning ml algorithms machine learning scikitlearn natural language toolkit nltk,data science
40,linear_regression_in_r_for_public_health_,0.2241735562466381,CSME,85,75,"Automation Systems, PLC Programming, Control Systems, Robotics, SCADA",Automation Engineer,40,automation systems plc programming control systems robotics scada,automation engineer,Linear Regression in R for Public Health ,Health,Course,"Correlation And Dependence,Linear Regression,R Programming,",correlation and dependencelinear regressionr programming,health
44,start_the_ux_design_process_empathize_define_and_i,0.2972451187256495,CSME,85,85,,Product Design Engineer,44,,product design engineer,"Start the UX Design Process: Empathize, Define, and Ideate",Computer Science,Course,"User Experience (UX),UX Research,Wireframe,Prototype,User Experience Design (UXD),",user experience uxux researchwireframeprototypeuser experience design uxd,computer science
69,data_analysis_and_visualization_foundations_specia,0.6530210129306593,CSIT,85,85,"Python, R, Data Analysis, Machine Learning, SQL, Data Visualization",Data Scientist,69,python r data analysis machine learning sql data visualization,data scientist,Data Analysis and Visualization Foundations Specialization,Data Science,Specialization,"Data Science, Spreadsheet, Microsoft Excel, Data Analysis, Data Visualization (DataViz), Pivot Table, IBM Cognos Analytics, Dashboard, ",data science spreadsheet microsoft excel data analysis data visualization dataviz pivot table ibm cognos analytics dashboard,data science
79,web_design_for_everybody_basics_of_web_development,0.402640901190439,IT,85,75,"HTML, CSS, JavaScript, React, Node.js, Angular, APIs, Databases",Web Developer,79,html css javascript react nodejs angular apis databases,web developer,Web Design for Everybody: Basics of Web Development & Coding Specialization,Computer Science,Specialization,"Web Development, Cascading Style Sheets (CSS), Html5, JavaScript, Responsive Web Design, Web Design, Web Accessibility, HTML, Style Sheets, Document Object Model (DOM), Bootstrap (Front-End Framework), ",web development cascading style sheets css html javascript responsive web design web design web accessibility html style sheets document object model dom bootstrap frontend framework,computer science
60,six_sigma_tools_for_analyze,0.1995206262782817,CSIT,85,85,,DevOps Engineer,60,,devops engineer,Six Sigma Tools for Analyze,Business,Course,"Statistics,Binomial Distribution,Data Analysis,Causality,",statisticsbinomial distributiondata analysiscausality,business
45,cad_and_digital_manufacturing_specialization,0.6719420731627513,ME,75,75,"CAD, Mechanical Design, Manufacturing Processes, Prototyping, SolidWorks, AutoCAD",Design Engineer,45,cad mechanical design manufacturing processes prototyping solidworks autocad,design engineer,CAD and Digital Manufacturing Specialization,Physical Science and Engineering,Specialization,"Computer-Aided Design (CAD), Autodesk, Manufacturing Processes, Sustainable Design, Mechanical Design, 3d modeling, Autocad, ",computeraided design cad autodesk manufacturing processes sustainable design mechanical design d modeling autocad,physical science and engineering
35,business_analytics_for_decision_making,0.2904212437581871,CSME,85,75,"AI, Manufacturing Systems, Robotics, Data Analytics, Machine Learning",AI in Manufacturing,35,ai manufacturing systems robotics data analytics machine learning,ai in manufacturing,Business Analytics for Decision Making,Data Science,Course,"Data Analysis,Simulation,Business Analytics,Mathematical Optimization,",data analysissimulationbusiness analyticsmathematical optimization,data science
41,preparing_for_google_cloud_certification_cloud_arc,0.19999386442710163,EN,85,85,,Power Systems Engineer,41,,power systems engineer,Preparing for Google Cloud Certification: Cloud Architect Professional Certificate,Information Technology,Professional Certificate,"Google Compute Engine,Google App Engine (GAE),Google Cloud Platform,Cloud Computing,Virtual Machine,Network Architecture,Debugging,Cloud Storage,Data Store,Load Balancing,Virtual Private Network (VPN),Autoscaling,Disaster Recovery,Site Reliability Engineering,",google compute enginegoogle app engine gaegoogle cloud platformcloud computingvirtual machinenetwork architecturedebuggingcloud storagedata storeload balancingvirtual private network vpnautoscalingdisaster recoverysite reliability engineering,information technology
64,guitar_chord_voicings_playing_up_the_neck,0.19956590076777686,CSAI,85,95,"Robotics, AI, C++, Embedded Systems, MATLAB, ROS",Robotics Engineer,64,robotics ai c embedded systems matlab ros,robotics engineer,Guitar Chord Voicings: Playing Up The Neck,Arts and Humanities,Course,"playing guitar,Music,Music notation,Guitar chords,Guitar,",playing guitarmusicmusic notationguitar chordsguitar,arts and humanities
73,digital_manufacturing__design_technology__speciali,0.22007098359493968,ECE,85,85,,Signal Processing Engineer,73,,signal processing engineer,Digital Manufacturing & Design Technology  Specialization,Physical Science and Engineering,Specialization,"Artificial Intelligence (AI), Digital Design, Manufacturing Engineer, Industry 4.0, ",artificial intelligence ai digital design manufacturing engineer industry,physical science and engineering
48,1introduction_to_risk_management,0.19721820578217694,ECE,85,75,,Signal Processing Engineer,48,,signal processing engineer,Introduction to Risk Management,Business,Course,"Risk Management,Financial Risk,Leadership and Financial Risk Estimation and Management,Regulations,",risk managementfinancial riskleadership and financial risk estimation and managementregulations,business
35,reinforcement_learning_specialization,0.35302497722548865,CSME,85,75,"AI, Manufacturing Systems, Robotics, Data Analytics, Machine Learning",AI in Manufacturing,35,ai manufacturing systems robotics data analytics machine learning,ai in manufacturing,Reinforcement Learning Specialization,Data Science,Specialization,"Artificial Intelligence (AI), Machine Learning, Reinforcement Learning, Function Approximation, Intelligent Systems, ",artificial intelligence ai machine learning reinforcement learning function approximation intelligent systems,data science
45,design_of_experiments_specialization,0.3835204305229535,ME,75,75,"CAD, Mechanical Design, Manufacturing Processes, Prototyping, SolidWorks, AutoCAD",Design Engineer,45,cad mechanical design manufacturing processes prototyping solidworks autocad,design engineer,Design of Experiments Specialization,Data Science,Specialization,"Experimental Design, statistical Methods for Process and Product improvement, design of experiments, experiment design, designing experiments, ",experimental design statistical methods for process and product improvement design of experiments experiment design designing experiments,data science
28,working_with_data,0.2868989271362556,CSIT,85,85,"HTML, CSS, JavaScript, React, Node.js, Angular, APIs, Databases",Web Developer,28,html css javascript react nodejs angular apis databases,web developer,Working with Data,Computer Science,Course,"React (Javascript Library),Data Management,Application development,REST APIs,",react javascript librarydata managementapplication developmentrest apis,computer science
22,how_to_start_your_own_business_specialization,0.19924964596751837,ECE,85,75,,Signal Processing Engineer,22,,signal processing engineer,How to Start Your Own Business Specialization,Business,Specialization,"Leadership, Lean Startup, Plan, Entrepreneurship, ",leadership lean startup plan entrepreneurship,business
7,introduction_to_data_science_in_python,0.197585915767104,ECE,85,95,,IoT Developer,7,,iot developer,Introduction to Data Science in Python,Data Science,Course,"Python Programming,Numpy,Pandas,Data Cleansing,",python programmingnumpypandasdata cleansing,data science
21,machine_learning_engineering_for_production_mlops_,0.19744836715663805,ECE,85,95,,Signal Processing Engineer,21,,signal processing engineer,Machine Learning Engineering for Production (MLOps) Specialization,Data Science,Specialization,"Managing Machine Learning Production Systems, Deployment Pipelines, Model Pipelines, Data Pipelines, Machine Learning Engineering for Production, Human-level Performance (HLP), Concept Drift, Model baseline, Project Scoping and Design, ML Deployment Challenges, ML Metadata, Convolutional Neural Network, ",managing machine learning production systems deployment pipelines model pipelines data pipelines machine learning engineering for production humanlevel performance hlp concept drift model baseline project scoping and design ml deployment challenges ml metadata convolutional neural network,data science
86,relational_database_support_for_data_warehouses,0.42308941335578143,MCA,85,65,"SQL, Excel, Data Visualization, Python, R, Tableau, Power BI",Data Analyst,86,sql excel data visualization python r tableau power bi,data analyst,Relational Database Support for Data Warehouses,Data Science,Course,"Data Warehousing,Materialized View,Data Warehouse,SQL,",data warehousingmaterialized viewdata warehousesql,data science
34,security_analyst_fundamentals_specialization,0.34812356881354595,CS,85,95,,Cybersecurity Analyst,34,,cybersecurity analyst,Security Analyst Fundamentals Specialization,Information Technology,Specialization,"threat intelligence, Digital Forensics, Data Breach, cybersecurity analyst, Computer Security Incident Management, scripting, forensics, Penetration Test, Cybersecurity, Application Security, network defensive tactics, security analyst, ",threat intelligence digital forensics data breach cybersecurity analyst computer security incident management scripting forensics penetration test cybersecurity application security network defensive tactics security analyst,information technology
74,consulting_tools_and_tips,0.19775901912681312,ECE,85,85,,Embedded Systems Engineer,74,,embedded systems engineer,Consulting Tools and Tips,Business,Course,"Management Consulting,Benchmarking,Business Strategy,Consulting,Industry Analysis,",management consultingbenchmarkingbusiness strategyconsultingindustry analysis,business
70,business_metrics_for_datadriven_companies,0.3000407215916497,MCA,75,65,"Java, C#, Python, Data Structures, Algorithms, Web Development, Database Management",Software Developer,70,java c python data structures algorithms web development database management,software developer,Business Metrics for Data-Driven Companies,Data Science,Course,"Data Analysis,Business Analysis,Business Analytics,Business Process,",data analysisbusiness analysisbusiness analyticsbusiness process,data science
35,the_data_scientists_toolbox,0.3105553481015992,CSME,85,75,"AI, Manufacturing Systems, Robotics, Data Analytics, Machine Learning",AI in Manufacturing,35,ai manufacturing systems robotics data analytics machine learning,ai in manufacturing,The Data Scientist’s Toolbox,Data Science,Course,"Data Science,Github,R Programming,Rstudio,",data sciencegithubr programmingrstudio,data science
31,the_fundamentals_of_computing_capstone_exam,0.19939855768828446,CSIT,85,85,,DevOps Engineer,31,,devops engineer,The Fundamentals of Computing Capstone Exam,Computer Science,Course,"Binary Tree,Algorithm Design,Python Programming,Graphs,Computer Programming,",binary treealgorithm designpython programminggraphscomputer programming,computer science
62,applied_plotting_charting__data_representation_in_,0.1978891304752039,CSIT,85,85,,DevOps Engineer,62,,devops engineer,"Applied Plotting, Charting & Data Representation in Python",Data Science,Course,"Python Programming,Data Virtualization,Data Visualization (DataViz),Matplotlib,",python programmingdata virtualizationdata visualization datavizmatplotlib,data science
31,ai_for_medical_treatment,0.19953936152583127,CSIT,85,85,,DevOps Engineer,31,,devops engineer,AI For Medical Treatment,Data Science,Course,"treatment effect estimation,machine learning interpretation,Random Forest,natural language entity extraction,question-answering,",treatment effect estimationmachine learning interpretationrandom forestnatural language entity extractionquestionanswering,data science
34,python_data_representations,0.1995810772992085,CS,85,95,,Cybersecurity Analyst,34,,cybersecurity analyst,Python Data Representations,Computer Science,Course,"Tuple,Python Programming,Debugging,List & Label,",tuplepython programmingdebugginglist label,computer science
43,ibm_full_stack_software_developer_professional_cer,0.234580605493849,CSME,85,85,"Automation Systems, PLC Programming, Control Systems, Robotics, SCADA",Automation Engineer,43,automation systems plc programming control systems robotics scada,automation engineer,IBM Full Stack Software Developer Professional Certificate,Information Technology,Professional Certificate,"Cloud Native,Devops,Iaas PaaS Saas,Hybrid Multicloud,Cloud Computing,Cascading Style Sheets (CSS),HTML,Git (Software),JavaScript,Cloud Applications,Distributed Version Control (DRCS),open source,Version Control Systems,Github,Web Development,User Interface,React (Web Framework),Front-end Development,back-end development,Server-side JavaScript,express,Computer Science,Data Science,Python Programming,Data Analysis,Pandas,Numpy,Artificial Intelligence (AI),Web Application,Application development,Flask,Django (Web Framework),Database (DBMS),SQL,Kubernetes,Docker,Containers,Openshift,Swagger,serverless,Microservices,Representational State Transfer (REST),IBM Code Engine,Node.Js,",cloud nativedevopsiaas paas saashybrid multicloudcloud computingcascading style sheets csshtmlgit softwarejavascriptcloud applicationsdistributed version control drcsopen sourceversion control systemsgithubweb developmentuser interfacereact web frameworkfrontend developmentbackend developmentserverside javascriptexpresscomputer sciencedata sciencepython programmingdata analysispandasnumpyartificial intelligence aiweb applicationapplication developmentflaskdjango web frameworkdatabase dbmssqlkubernetesdockercontainersopenshiftswaggerserverlessmicroservicesrepresentational state transfer restibm code enginenodejs,information technology
71,managing_cloudnative_applications_with_kubernetes,0.28347061066490753,IT,85,85,"Cloud Computing, AWS, Azure, Networking, DevOps, Virtualization",Cloud Engineer,71,cloud computing aws azure networking devops virtualization,cloud engineer,Managing Cloud-native Applications with Kubernetes,Information Technology,Course,"Cloud Platforms,Cloud Applications,Kubernetes,Cloud Computing,",cloud platformscloud applicationskubernetescloud computing,information technology
26,applied_machine_learning_in_python,0.44879234728374723,CS,85,85,"Python, Machine Learning, Deep Learning, TensorFlow, PyTorch, Algorithms, Data Structures",Machine Learning Engineer,26,python machine learning deep learning tensorflow pytorch algorithms data structures,machine learning engineer,Applied Machine Learning in Python,Data Science,Course,"Python Programming,Machine Learning (ML) Algorithms,Machine Learning,Scikit-Learn,",python programmingmachine learning ml algorithmsmachine learningscikitlearn,data science
5,big_data_specialization,0.3602616575848945,CS,85,95,"Python, Java, C++, Data Structures, Algorithms, Git",Software Engineer,5,python java c data structures algorithms git,software engineer,Big Data Specialization,Data Science,Specialization,"Big Data, Neo4j, Mongodb, Apache Spark, Apache Hadoop, Mapreduce, Cloudera, Data Model, Data Modeling, Data Management, Splunk, Machine Learning Concepts, ",big data neoj mongodb apache spark apache hadoop mapreduce cloudera data model data modeling data management splunk machine learning concepts,data science
85,international_entertainment_and_sports_marketing,0.199265160768761,ECE,85,85,,IoT Developer,85,,iot developer,International Entertainment and Sports Marketing,Business,Course,"Sports Marketing,Marketing By Medium,Marketing,Educational Entertainment,",sports marketingmarketing by mediummarketingeducational entertainment,business
25,react_basics,0.2662332881595345,CSIT,85,85,"HTML, CSS, JavaScript, React, Node.js, Angular, APIs, Databases",Web Developer,25,html css javascript react nodejs angular apis databases,web developer,React Basics,Computer Science,Course,"Web Application,Front-End Web Development,React (Web Framework),Application development,",web applicationfrontend web developmentreact web frameworkapplication development,computer science
21,agile_planning_for_software_products,0.19905997106849213,ECE,85,95,,Signal Processing Engineer,21,,signal processing engineer,Agile Planning for Software Products,Computer Science,Course,"Software Development,Agile Management,Program Evaluation And Review Technique (PERT),Agile Software Development,",software developmentagile managementprogram evaluation and review technique pertagile software development,computer science
82,salesforce_sales_development_representative_profes,0.19862650142723115,ECE,75,75,,IoT Developer,82,,iot developer,Salesforce Sales Development Representative Professional Certificate,Business,Professional Certificate,"Sales Development,interviewing,Sales,Time management,Cold Calling,",sales developmentinterviewingsalestime managementcold calling,business
8,exploratory_data_analysis,0.5908192606935152,CS,85,85,"Python, R, Data Analysis, Machine Learning, SQL, Data Visualization",Data Scientist,8,python r data analysis machine learning sql data visualization,data scientist,Exploratory Data Analysis,Data Science,Course,"Cluster Analysis,Ggplot2,R Programming,Exploratory Data Analysis,",cluster analysisggplotr programmingexploratory data analysis,data science
3,data_science_specialization,0.6843075170287849,CSIT,85,85,"Python, R, Data Analysis, Machine Learning, SQL, Data Visualization",Data Scientist,3,python r data analysis machine learning sql data visualization,data scientist,Data Science Specialization,Data Science,Specialization,"Github, Machine Learning, R Programming, Regression Analysis, Data Science, Rstudio, Data Analysis, Debugging, Data Manipulation, Regular Expression (REGEX), Data Cleansing, Cluster Analysis, ",github machine learning r programming regression analysis data science rstudio data analysis debugging data manipulation regular expression regex data cleansing cluster analysis,data science
12,web_design_for_everybody_basics_of_web_development,0.2792815307895211,CSIT,85,85,"HTML, CSS, JavaScript, React, Node.js, Angular, APIs, Databases",Web Developer,12,html css javascript react nodejs angular apis databases,web developer,Web Design for Everybody: Basics of Web Development & Coding Specialization,Computer Science,Specialization,"Web Development, Cascading Style Sheets (CSS), Html5, JavaScript, Responsive Web Design, Web Design, Web Accessibility, HTML, Style Sheets, Document Object Model (DOM), Bootstrap (Front-End Framework), ",web development cascading style sheets css html javascript responsive web design web design web accessibility html style sheets document object model dom bootstrap frontend framework,computer science
73,statistical_analysis_with_r_for_public_health_spec,0.1977957728603928,ECE,85,85,,Signal Processing Engineer,73,,signal processing engineer,Statistical Analysis with R for Public Health Specialization,Health,Specialization,"Statistical Thinking, Survival Analysis, Logistic Regression, Data analysis with R, Linear Regression, Run basic analyses in R, R Programming, Understand common data distributions and types of variables, Formulate a scientific hypothesis, Correlation And Dependence, Understand common ways to choose what predictors go into a regression model, Run and interpret Kaplan-Meier curves in R, ",statistical thinking survival analysis logistic regression data analysis with r linear regression run basic analyses in r r programming understand common data distributions and types of variables formulate a scientific hypothesis correlation and dependence understand common ways to choose what predictors go into a regression model run and interpret kaplanmeier curves in r,health
64,introduction_to_deep_learning__neural_networks_wit,0.19888085624619622,CSAI,85,95,"Robotics, AI, C++, Embedded Systems, MATLAB, ROS",Robotics Engineer,64,robotics ai c embedded systems matlab ros,robotics engineer,Introduction to Deep Learning & Neural Networks with Keras,Data Science,Course,"Deep Learning,Artificial Neural Network,Artificial Intelligence (AI),Machine Learning,keras,",deep learningartificial neural networkartificial intelligence aimachine learningkeras,data science
81,introduction_to_technical_support_,0.1999010788346668,ECE,85,75,,Signal Processing Engineer,81,,signal processing engineer,Introduction to Technical Support ,Information Technology,Course,"Information Technology,Customer Service,Ticketing Systems,Service Level Agreements,Technical Support,",information technologycustomer serviceticketing systemsservice level agreementstechnical support,information technology
12,introduction_to_html5,0.2702857450580306,CSIT,85,85,"HTML, CSS, JavaScript, React, Node.js, Angular, APIs, Databases",Web Developer,12,html css javascript react nodejs angular apis databases,web developer,Introduction to HTML5,Computer Science,Course,"Web Design,Web Accessibility,HTML,Html5,",web designweb accessibilityhtmlhtml,computer science
40,programming_for_everybody_getting_started_with_pyt,0.2866170897204416,CSME,85,75,"Automation Systems, PLC Programming, Control Systems, Robotics, SCADA",Automation Engineer,40,automation systems plc programming control systems robotics scada,automation engineer,Programming for Everybody (Getting Started with Python),Computer Science,Course,"Python Syntax And Semantics,Basic Programming Language,Computer Programming,Python Programming,",python syntax and semanticsbasic programming languagecomputer programmingpython programming,computer science
72,building_web_applications_in_php,0.19832284152867785,ECE,75,95,,Signal Processing Engineer,72,,signal processing engineer,Building Web Applications in PHP,Computer Science,Course,"Hypertext Preprocessor (PHP),HTML,Cascading Style Sheets (CSS),",hypertext preprocessor phphtmlcascading style sheets css,computer science
55,django_features_and_libraries,0.23286016014321104,CSIT,85,75,"HTML, CSS, JavaScript, React, Node.js, Angular, APIs, Databases",Web Developer,55,html css javascript react nodejs angular apis databases,web developer,Django Features and Libraries,Computer Science,Course,"User authentication,Sessions and cookies,One-to-Many models,Data Validation,Django (Web Framework),",user authenticationsessions and cookiesonetomany modelsdata validationdjango web framework,computer science
18,data_science_with_databricks_for_data_analysts_spe,0.7848729613878593,CS,85,95,"Python, R, Data Analysis, Machine Learning, SQL, Data Visualization",Data Scientist,18,python r data analysis machine learning sql data visualization,data scientist,Data Science with Databricks for Data Analysts Specialization,Data Science,Specialization,"Data Science, Data Analysis, Machine Learning, Spark SQL, SQL, Databricks, ",data science data analysis machine learning spark sql sql databricks,data science
61,astronomy_exploring_time_and_space,0.19921544104218591,ECE,85,85,,VLSI Engineer,61,,vlsi engineer,Astronomy: Exploring Time and Space,Physical Science and Engineering,Course,"Solar Systems,Chemistry,Theory Of Relativity,Astrobiology,",solar systemschemistrytheory of relativityastrobiology,physical science and engineering
38,data_visualization_with_tableau_specialization,0.561698650779026,IT,75,75,"SQL, Excel, Data Visualization, Python, R, Tableau, Power BI",Data Analyst,38,sql excel data visualization python r tableau power bi,data analyst,Data Visualization with Tableau Specialization,Data Science,Specialization,"Storyboarding, Map, Tableau Software, Data Visualization (DataViz), Data Virtualization, Visualization (Computer Graphics), Data Analysis, Visual Analytics, Interactive Visualization, ",storyboarding map tableau software data visualization dataviz data virtualization visualization computer graphics data analysis visual analytics interactive visualization,data science
53,1tools_for_data_science,0.3495811760427983,IT,85,85,"Python, Java, C++, Data Structures, Algorithms, Git",Software Engineer,53,python java c data structures algorithms git,software engineer,Tools for Data Science,Data Science,Course,"Data Science,Github,Python Programming,Jupyter notebooks,Rstudio,",data sciencegithubpython programmingjupyter notebooksrstudio,data science
25,strategic_management,0.19824007509943878,CSIT,85,85,"HTML, CSS, JavaScript, React, Node.js, Angular, APIs, Databases",Web Developer,25,html css javascript react nodejs angular apis databases,web developer,Strategic Management,Business,Course,"Strategic Management,Strategic Thinking,Strategic Planning,Business Strategy,",strategic managementstrategic thinkingstrategic planningbusiness strategy,business
84,gestión_de_marca_y_producto,0.19892342204967509,ECE,85,75,,Signal Processing Engineer,84,,signal processing engineer,Gestión de marca y producto,Business,Course,"Product Management,Marketing,Brand Management,Touchpoint,",product managementmarketingbrand managementtouchpoint,business
67,applied_data_science_with_python_specialization,0.3303439758756571,MCA,75,65,"Java, C#, Python, Data Structures, Algorithms, Web Development, Database Management",Software Developer,67,java c python data structures algorithms web development database management,software developer,Applied Data Science with Python Specialization,Data Science,Specialization,"Text Mining, Python Programming, Pandas, Matplotlib, Numpy, Data Cleansing, Data Virtualization, Data Visualization (DataViz), Machine Learning (ML) Algorithms, Machine Learning, Scikit-Learn, Natural Language Toolkit (NLTK), ",text mining python programming pandas matplotlib numpy data cleansing data virtualization data visualization dataviz machine learning ml algorithms machine learning scikitlearn natural language toolkit nltk,data science
45,embedding_sensors_and_motors_specialization,0.298383911188807,ME,75,75,"CAD, Mechanical Design, Manufacturing Processes, Prototyping, SolidWorks, AutoCAD",Design Engineer,45,cad mechanical design manufacturing processes prototyping solidworks autocad,design engineer,Embedding Sensors and Motors Specialization,Physical Science and Engineering,Specialization,"sensor integration, firmware, motor design, embedded engineering, hardware, Analog hardware, Pressure and force sensors, Sensor architecture, PSoc Programming, Circuit Design, Sensor manufacturing, PID control, ",sensor integration firmware motor design embedded engineering hardware analog hardware pressure and force sensors sensor architecture psoc programming circuit design sensor manufacturing pid control,physical science and engineering
2,data_science_foundations_using_r_specialization,0.7628569894845303,CSIT,85,95,"Python, R, Data Analysis, Machine Learning, SQL, Data Visualization",Data Scientist,2,python r data analysis machine learning sql data visualization,data scientist,Data Science: Foundations using R Specialization,Data Science,Specialization,"Data Science, Machine Learning, Github, R Programming, Exploratory Data Analysis, Rstudio, Data Analysis, Debugging, Data Manipulation, Regular Expression (REGEX), Data Cleansing, Cluster Analysis, ",data science machine learning github r programming exploratory data analysis rstudio data analysis debugging data manipulation regular expression regex data cleansing cluster analysis,data science
